date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,kinsa_cases,hospitalization,n_visits,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,recovered,hospitalizedIncrease,deathIncrease,deathCumulative
2020-04-04,202014,MS,28,-10096.0,841.0,-483.0,-3387.0,-15566.0,1381.0,1.88181561194744,0.0038019839158869727,0.004905223236355318,,792.0,2573.0,3365.0,0.0,0.0,0.0,257.0,22.0,35.0
2020-04-11,202015,MS,28,-7160.0,-1543.0,-1197.0,-4291.0,-18773.0,1472.0,0.8919397521178138,0.004130550427136464,0.0040316094710357185,,1187.0,13499.0,14686.0,0.0,0.0,0.0,190.0,58.0,93.0
2020-04-18,202016,MS,28,-4827.0,-1578.0,-1587.0,-3661.0,-17251.0,1451.0,0.3890474805414151,0.003676815721125261,0.0036508791476363,,1332.0,16159.0,17491.0,579.0,894.0,0.0,254.0,59.0,152.0
2020-04-25,202017,MS,28,-4047.0,-853.0,-1043.0,-3322.0,-15938.0,1369.0,0.07743638253718621,0.0025503019682698623,0.0028702344147746982,,1744.0,18448.0,20192.0,573.0,1048.0,0.0,214.0,69.0,221.0
2020-05-02,202018,MS,28,-2445.0,385.0,-30.0,-2349.0,-14602.0,1111.0,0.004198815504443926,0.0007666551929154801,0.0004796021515690369,,1723.0,13795.0,15518.0,502.0,1049.0,13652.0,269.0,70.0,291.0
2020-05-09,202019,MS,28,,,,,,,,,,,1937.0,5067.0,7004.0,512.0,989.0,29939.0,247.0,130.0,421.0
2020-03-07,202010,MO,29,10774.0,6830.0,4799.0,1772.0,4267.0,-547.0,9.483343969468683,0.01613105109991551,0.014301736159788681,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,MO,29,7661.0,10180.0,3302.0,1879.0,2112.0,-95.0,6.9615861580936285,0.015661670369559094,0.012194438090740728,,4.0,90.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,MO,29,-4307.0,12195.0,586.0,-421.0,-7561.0,1781.0,5.86804578540797,0.013815439496823857,0.009057840019479223,,69.0,279.0,348.0,0.0,0.0,0.0,0.0,3.0,3.0
2020-03-28,202013,MO,29,-17833.0,-892.0,1076.0,-3489.0,-17937.0,3054.0,3.046085468549539,0.013048784303908377,0.0063676408739089035,,765.0,9713.0,10478.0,0.0,0.0,0.0,0.0,7.0,10.0
2020-04-04,202014,MO,29,-16275.0,1190.0,1985.0,-4285.0,-20375.0,3115.0,0.9864645562727756,0.0126263416465876,0.00525791528012455,,1453.0,12532.0,13985.0,0.0,0.0,0.0,413.0,23.0,33.0
2020-04-11,202015,MO,29,-10762.0,-668.0,1702.0,-4992.0,-23104.0,3204.0,0.3416728243389296,0.011468535845041771,0.004283953987707428,,1733.0,16534.0,18267.0,0.0,0.0,0.0,299.5,83.0,116.0
2020-04-18,202016,MO,29,-7945.0,-2108.0,-36.0,-4874.0,-21350.0,3261.0,0.05543079629299597,0.010701880652126293,0.003688509470297871,,1493.0,9094.0,10587.0,0.0,0.0,0.0,725.25,81.0,197.0
2020-04-25,202017,MO,29,-6231.0,-1027.0,1939.0,-3612.0,-20446.0,3031.0,0.13254212133439894,0.006790374565822824,0.0029300002213548397,,1309.0,12150.0,13459.0,142.0,0.0,0.0,487.375,84.0,281.0
2020-05-02,202018,MO,29,-3837.0,807.0,3632.0,-2174.0,-18774.0,2415.0,0.03242370496775572,0.0013455580936883938,0.0004316419364121333,,1328.0,14198.0,15526.0,867.0,0.0,0.0,652.3125,95.0,376.0
2020-05-09,202019,MO,29,,,,,,,,,,,1512.0,24642.0,26154.0,977.0,0.0,0.0,0.0,118.0,494.0
2020-03-07,202010,MT,30,1962.0,1131.0,527.0,440.0,281.0,-50.0,5.976988163104862,0.0015802484588666019,0.001860856348087864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,MT,30,368.0,1371.0,-135.0,189.0,-218.0,27.0,5.065585964474313,0.0014081421910692492,0.0017221406488648187,,5.0,92.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,MT,30,-4416.0,1295.0,419.0,-530.0,-4220.0,481.0,5.544239731390031,0.0015176643614857464,0.001540629680732537,,15.0,1043.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-28,202013,MT,30,-7175.0,-861.0,465.0,-1641.0,-6168.0,745.0,3.2795278804721497,0.0016584785805926713,0.0013052557017317328,,109.0,2110.0,2219.0,0.0,0.0,0.0,7.0,1.0,1.0
2020-04-04,202014,MT,30,-8332.0,-2259.0,-113.0,-2180.0,-7413.0,902.0,1.0698266633453792,0.0014863723127953186,0.000996096776335692,,136.0,2656.0,2792.0,0.0,0.0,0.0,17.0,5.0,6.0
2020-04-11,202015,MT,30,-2924.0,-891.0,858.0,-2148.0,-7688.0,816.0,0.4308001164119343,0.001736708702318741,0.0007341602166326028,,112.0,2292.0,2404.0,0.0,0.0,626.0,22.0,0.0,6.0
2020-04-18,202016,MT,30,-2349.0,-789.0,101.0,-2104.0,-7095.0,811.0,0.10327643831277322,0.0012203898989266828,0.0005725711840270347,,49.0,1939.0,1988.0,0.0,0.0,1431.0,9.0,4.0,10.0
2020-04-25,202017,MT,30,-1912.0,-158.0,1575.0,-1606.0,-6447.0,718.0,0.0388913500887972,0.0007197171198798384,0.0005002619365597033,,19.0,1909.0,1928.0,0.0,0.0,2025.0,6.0,4.0,14.0
2020-05-02,202018,MT,30,-1324.0,368.0,2243.0,-1288.0,-5726.0,506.0,0.0,7.823012172606941e-05,1.844623659880912e-05,,10.0,2128.0,2138.0,0.0,0.0,2622.0,0.0,2.0,16.0
2020-05-09,202019,MT,30,,,,,,,,,,,4.0,6691.0,6694.0,0.0,0.0,2894.0,1.0,0.0,16.0
2020-03-07,202010,NE,31,2392.0,1280.0,1609.0,689.0,336.0,-112.0,8.423074903824547,0.002597240041305504,0.00450604667635709,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,NE,31,867.0,2105.0,883.0,751.0,-1054.0,128.0,6.262626777996559,0.002472071846543793,0.0043024002243062355,,13.0,63.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,NE,31,-4837.0,2191.0,208.0,52.0,-4379.0,712.0,5.746565796369572,0.0026285320899959315,0.003452397641833113,,24.0,276.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-28,202013,NE,31,-7439.0,-774.0,714.0,-378.0,-7156.0,925.0,2.8954439971390538,0.0021278593109490874,0.002562551188306562,,58.0,1548.0,1606.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-04-04,202014,NE,31,-7452.0,-429.0,1380.0,-653.0,-8369.0,1002.0,0.7475878522727277,0.0019244609944613074,0.002285857639324425,,225.0,3154.0,3379.0,0.0,0.0,0.0,0.0,4.0,6.0
2020-04-11,202015,NE,31,-3569.0,-317.0,1631.0,-1018.0,-9924.0,1028.0,0.03728736398867805,0.0014550802641048908,0.0019080787137808147,,379.0,4227.0,4606.0,0.0,0.0,0.0,0.0,11.0,17.0
2020-04-18,202016,NE,31,-3272.0,-1042.0,199.0,-1311.0,-9619.0,1149.0,0.008441584602384212,0.0012360359232718966,0.0017339462402880565,,438.0,3254.0,3692.0,0.0,0.0,0.0,0.0,7.0,24.0
2020-04-25,202017,NE,31,-2172.0,-499.0,1562.0,-395.0,-9223.0,975.0,0.002498769488162226,0.0008292392902963355,0.0015457946269802035,,1283.0,5013.0,6296.0,0.0,0.0,0.0,0.0,26.0,50.0
2020-05-02,202018,NE,31,-1802.0,-184.0,1941.0,232.0,-9311.0,832.0,0.0,0.00018775229214256653,0.00026193655970308937,,2417.0,6958.0,9375.0,0.0,0.0,0.0,0.0,23.0,73.0
2020-05-09,202019,NE,31,,,,,,,,,,,2993.0,10635.0,13628.0,0.0,0.0,0.0,0.0,17.0,90.0
2020-03-07,202010,NV,32,568.0,1133.0,-50.0,379.0,164.0,-36.0,7.340762770245948,0.012548111524861532,0.008463871200997572,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,NV,32,416.0,1649.0,-142.0,406.0,-22.0,32.0,7.880125765805143,0.011640642112839128,0.008419600233160431,,19.0,154.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,NV,32,-1642.0,1748.0,-1057.0,-459.0,-1931.0,511.0,7.2991869457724725,0.01157805801545827,0.007512783241962975,,104.0,2216.0,2320.0,0.0,0.0,0.0,0.0,2.0,2.0
2020-03-28,202013,NV,32,-2958.0,-364.0,-1223.0,-1430.0,-3249.0,746.0,2.7049981667284126,0.011922270551052976,0.006240730766109099,,497.0,5517.0,6014.0,0.0,0.0,0.0,0.0,8.0,10.0
2020-04-04,202014,NV,32,-2974.0,-387.0,-1011.0,-1895.0,-3511.0,754.0,0.8660406833554888,0.011609350064148698,0.004943591408480842,,1121.0,6520.0,7641.0,0.0,0.0,0.0,0.0,36.0,46.0
2020-04-11,202015,NV,32,-2336.0,-504.0,-1297.0,-2001.0,-3766.0,819.0,0.7550015501143508,0.010248145946115093,0.003948970331073055,,958.0,6466.0,7424.0,0.0,0.0,0.0,282.0,56.0,102.0
2020-04-18,202016,NV,32,-2143.0,-671.0,-832.0,-1486.0,-3564.0,762.0,0.5981919679479843,0.008730481584629345,0.0034376406525540664,,926.0,6238.0,7164.0,0.0,0.0,0.0,0.0,49.0,151.0
2020-04-25,202017,NV,32,-1783.0,-487.0,-609.0,-1171.0,-3464.0,728.0,0.3020894014202837,0.005491754545170072,0.0024282625858672315,,913.0,5544.0,6457.0,0.0,0.0,0.0,0.0,54.0,205.0
2020-05-02,202018,NV,32,-1424.0,-211.0,-481.0,-746.0,-3344.0,612.0,0.03248485473259232,0.0013924961667240356,0.00038073032339942006,,772.0,6407.0,7179.0,0.0,0.0,622.0,0.0,50.0,255.0
2020-05-09,202019,NV,32,,,,,,,,,,,717.0,11007.0,11724.0,0.0,0.0,1385.0,0.0,58.0,313.0
2020-03-07,202010,NH,33,628.0,314.0,470.0,263.0,237.0,-18.0,6.8249321615772915,0.002487717870889007,0.0025212316183252296,,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,NH,33,438.0,1091.0,1197.0,0.0,44.0,72.0,7.7724820575987135,0.0025346559439246483,0.0022216647359605693,,5.0,192.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,NH,33,-1583.0,1095.0,722.0,-837.0,-1634.0,750.0,6.2986435452743645,0.0020496291892230178,0.002462203661209041,,48.0,761.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-28,202013,NH,33,-2942.0,-741.0,755.0,-1590.0,-2836.0,1038.0,2.790186302577791,0.002174797383984729,0.0018424101114890546,,132.0,2683.0,2815.0,0.0,0.0,0.0,30.0,2.0,2.0
2020-04-04,202014,NH,33,-3329.0,-1337.0,-1131.0,-1960.0,-3249.0,1168.0,1.61287417003289,0.002597240041305504,0.0019228357030598613,,353.0,3309.0,3662.0,0.0,0.0,392.0,50.0,5.0,7.0
2020-04-11,202015,NH,33,-2953.0,-896.0,329.0,-1930.0,-3376.0,1161.0,0.8704274862941138,0.0023938417248177235,0.001706645810121819,,345.0,2643.0,2988.0,0.0,0.0,1350.0,54.0,15.0,22.0
2020-04-18,202016,NH,33,-2883.0,-1567.0,30.0,-1720.0,-3340.0,1151.0,0.006662837944667759,0.001846230872735238,0.0014550391429140627,,402.0,1957.0,2359.0,0.0,0.0,2377.0,56.0,16.0,38.0
2020-04-25,202017,NH,33,-2316.0,-1023.0,1501.0,-1552.0,-3122.0,1083.0,0.01699098464123391,0.0007823012172606937,0.0013524780674246842,,433.0,4442.0,4875.0,0.0,0.0,3780.0,34.0,15.0,53.0
2020-05-02,202018,NH,33,-2131.0,-834.0,566.0,-1519.0,-3074.0,1037.0,0.007452989560964731,0.00012516819476171104,0.0001911030111636624,,590.0,6032.0,6622.0,0.0,0.0,6230.0,46.0,31.0,84.0
2020-05-09,202019,NH,33,,,,,,,,,,,637.0,8994.0,9472.0,0.0,0.0,7733.0,39.0,47.0,131.0
2020-03-07,202010,NJ,34,1044.0,908.0,3986.0,670.0,451.0,-69.0,5.008860722648845,0.03567293550708765,0.02647256306768293,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,NJ,34,882.0,2320.0,8409.0,-358.0,-231.0,234.0,5.685966893556956,0.034077041023875834,0.026856982638402117,,46.0,97.0,143.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-03-21,202012,NJ,34,-3876.0,801.0,5203.0,-4390.0,-4605.0,2150.0,5.769916614012352,0.03866132615702349,0.024258276826361887,,1277.0,197.0,1474.0,0.0,0.0,0.0,0.0,15.0,16.0
2020-03-28,202013,NJ,34,-7791.0,-3990.0,-21.0,-7720.0,-7630.0,3318.0,4.26426961935612,0.04953531307694714,0.024801334031830827,,9797.0,19092.0,28889.0,0.0,0.0,0.0,2000.0,124.0,140.0
2020-04-04,202014,NJ,34,-7986.0,-2452.0,-363.0,-7930.0,-8093.0,3443.0,3.0281151847531342,0.06846700253465593,0.02787521489865637,,23000.0,21846.0,44846.0,0.0,0.0,0.0,3000.0,706.0,846.0
2020-04-11,202015,NJ,34,-8904.0,-476.0,766.0,-7963.0,-8532.0,3557.0,1.5678501751802931,0.07513220890571705,0.028242663931704656,,24027.0,20810.0,44837.0,9243.0,8216.0,682.0,6118.0,1337.0,2183.0
2020-04-18,202016,NJ,34,-9221.0,-4070.0,-3109.0,-8176.0,-8456.0,3537.0,0.8696598192843482,0.0635854429389492,0.024877332526617918,,23269.0,19074.0,42343.0,11466.0,13830.0,0.0,4659.0,1887.0,4070.0
2020-04-25,202017,NJ,34,-8523.0,-3261.0,-1303.0,-7436.0,-7867.0,3396.0,0.4232045622703013,0.042885752730231236,0.019376664772853044,,24103.0,27047.0,51150.0,10684.0,13765.0,0.0,4392.5,1844.0,5914.0
2020-05-02,202018,NJ,34,-7980.0,-2792.0,-491.0,-7012.0,-7670.0,3119.0,0.2280413101875405,0.012485527427480677,0.0041563060304436695,,18194.0,30432.0,48626.0,9097.0,12429.0,78210.0,3516.75,1828.0,7742.0
2020-05-09,202019,NJ,34,,,,,,,,,,,13368.0,29526.0,42894.0,7952.0,10641.0,109494.0,0.0,1374.0,9116.0
2020-03-07,202010,NM,35,2691.0,2343.0,1482.0,1385.0,650.0,-168.0,4.436222191998835,0.003363895234220984,0.0031506172110765964,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,NM,35,2088.0,4022.0,1290.0,1371.0,-243.0,-1.0,4.935608103099192,0.0033482492098757697,0.002928524522426935,0.2,10.0,189.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,NM,35,-2657.0,3284.0,275.0,352.0,-4117.0,824.0,4.1267007320129245,0.0029727446255906373,0.0024216219406916605,0.4,47.0,3534.0,3581.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-28,202013,NM,35,-7160.0,-1135.0,-1390.0,-2675.0,-6724.0,1266.0,3.1731010136240925,0.002753700284757643,0.0018106825845391023,1.3,134.0,5425.0,5559.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-04-04,202014,NM,35,-7001.0,-1354.0,-1234.0,-3518.0,-7155.0,1273.0,1.064922205354546,0.002503363895234221,0.0015362025839488224,2.3,304.0,5941.0,6245.0,18.0,0.0,158.0,0.0,10.0,11.0
2020-04-11,202015,NM,35,-4737.0,-650.0,-975.0,-4163.0,-7648.0,1341.0,0.4494079329962435,0.002409487749162937,0.0012904987124526856,2.9,596.0,10870.0,11466.0,126.0,0.0,1141.0,0.0,8.0,19.0
2020-04-18,202016,NM,35,-4409.0,-1167.0,-2286.0,-4240.0,-7411.0,1316.0,0.032099380860155936,0.002018337140532589,0.0011517830132296409,3.8,620.0,7895.0,8515.0,18.0,0.0,2262.0,242.0,34.0,53.0
2020-04-25,202017,NM,35,-3389.0,-498.0,-1016.0,-3603.0,-7009.0,1239.0,0.09716555865472122,0.0017836467753543823,0.0009680584967055023,2.9,810.0,15087.0,15897.0,0.0,0.0,3716.0,170.0,40.0,93.0
2020-05-02,202018,NM,35,-2876.0,-16.0,-478.0,-3103.0,-6835.0,1083.0,0.000782290373691628,0.0006101949494633412,0.00019405440901947187,,992.0,18616.0,19608.0,0.0,0.0,4914.0,175.0,45.0,138.0
2020-05-09,202019,NM,35,,,,,,,,,,,1160.0,20984.0,22144.0,0.0,0.0,6837.0,202.0,53.0,191.0
2020-03-07,202010,NY,36,4770.0,3165.0,3401.0,1179.0,1719.0,-202.0,6.7159586797430535,0.05759301561473229,0.060433560345018414,0.1,70.0,44.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,NY,36,3436.0,7360.0,6908.0,-158.0,264.0,312.0,7.9498967928933535,0.05629439559407954,0.05989271668794133,0.6,448.0,2687.0,3135.0,0.0,0.0,0.0,0.0,6.0,6.0
2020-03-21,202012,NY,36,-9354.0,7165.0,4819.0,-6118.0,-10169.0,3998.0,7.642147011807777,0.06388271740150826,0.057275564639302286,2.2,9832.0,32302.0,42134.0,0.0,0.0,0.0,1603.0,189.0,195.0
2020-03-28,202013,NY,36,-19843.0,-7179.0,1145.0,-11870.0,-18630.0,6463.0,5.13267670160692,0.09781894420627718,0.06171741841229553,6.3,41962.0,68535.0,110497.0,0.0,4628.0,4771.0,8451.0,1393.0,1588.0
2020-04-04,202014,NY,36,-18919.0,-6262.0,217.0,-12838.0,-19873.0,6647.0,3.595016092431808,0.14003191788966424,0.07059669886149827,8.8,61386.0,66301.0,127687.0,0.0,21374.0,45691.0,16329.0,4403.0,5991.0
2020-04-11,202015,NY,36,-17763.0,-1031.0,2594.0,-12430.0,-20686.0,6683.0,1.85764351291924,0.15322151641267953,0.06451755712799474,6.5,66754.0,90605.0,157359.0,0.0,32908.0,117067.0,14296.0,6507.0,12498.0
2020-04-18,202016,NY,36,-18634.0,-7127.0,-178.0,-13108.0,-20194.0,6754.0,0.8808313309690599,0.1246675219826642,0.054355894310442784,4.7,56274.0,99278.0,155552.0,0.0,35970.0,201017.0,11746.0,6262.0,18760.0
2020-04-25,202017,NY,36,-16715.0,-4872.0,2307.0,-12066.0,-18947.0,6462.0,0.59177153119997,0.08006070657445942,0.04239904374709472,4.8,45411.0,135625.0,181036.0,0.0,35112.0,297806.0,9034.0,3249.0,22009.0
2020-05-02,202018,NY,36,-14954.0,-3197.0,1588.0,-11338.0,-18386.0,5864.0,0.4010236077634137,0.02822542791876584,0.010097469914188108,,30834.0,150669.0,181503.0,0.0,5016.0,373847.0,6431.0,2189.0,24198.0
2020-05-09,202019,NY,36,,,,,,,,,,,20145.0,174552.0,194697.0,6923.0,8451.0,400552.0,4365.0,2414.0,26612.0
2020-03-07,202010,NC,37,8448.0,3640.0,3886.0,1111.0,1347.0,-333.0,7.238670663469671,0.01472290890884626,0.023054106501191628,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,NC,37,6902.0,8411.0,8235.0,978.0,217.0,-199.0,7.626183377606895,0.01455080264104891,0.022568601553910973,,21.0,137.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,NC,37,-8885.0,10397.0,4458.0,-1846.0,-10336.0,3173.0,7.495594617334317,0.013283474669086585,0.018967158320359483,,161.0,4955.0,5116.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-28,202013,NC,37,-19207.0,-1136.0,618.0,-5502.0,-18696.0,5169.0,3.873773505168844,0.012031792721469472,0.014009547772063544,,751.0,11500.0,12251.0,0.0,0.0,0.0,87.0,5.0,5.0
2020-04-04,202014,NC,37,-21694.0,-4635.0,554.0,-6958.0,-23047.0,5832.0,1.4179823602869248,0.012094376818850328,0.010979937873075135,,1467.0,19779.0,21246.0,0.0,0.0,0.0,227.5,29.0,34.0
2020-04-11,202015,NC,37,-16428.0,-2644.0,1715.0,-7329.0,-26111.0,5929.0,0.6785514232048311,0.010435898238257656,0.009079237653933843,,1910.0,19710.0,21620.0,0.0,0.0,0.0,248.25,55.0,89.0
2020-04-18,202016,NC,37,-14358.0,-4163.0,-629.0,-7406.0,-24920.0,5769.0,0.1483891494786253,0.008777419657664988,0.007155664101410031,,1828.0,13990.0,15818.0,0.0,0.0,0.0,263.875,98.0,187.0
2020-04-25,202017,NC,37,-12539.0,-3122.0,-829.0,-6968.0,-22917.0,5778.0,0.1547489280662107,0.00564821478862221,0.005587733990511257,,2483.0,26571.0,29054.0,0.0,0.0,0.0,324.0625,118.0,305.0
2020-05-02,202018,NC,37,-8672.0,337.0,2824.0,-5308.0,-21811.0,4821.0,0.1886055727957656,0.0013455580936883938,0.0009614178515299312,,2886.0,31324.0,34210.0,0.0,0.0,0.0,339.96875,126.0,431.0
2020-05-09,202019,NC,37,,,,,,,,,,,2851.0,44036.0,46887.0,0.0,0.0,0.0,0.0,120.0,551.0
2020-03-07,202010,ND,38,1070.0,482.0,203.0,234.0,331.0,-34.0,7.270506889343897,0.0024407797978533647,0.0016859860251311528,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,ND,38,575.0,1016.0,50.0,166.0,177.0,17.0,5.792586623675609,0.002080921237913447,0.0016608991433567724,,1.0,54.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,ND,38,-2506.0,1284.0,-514.0,-732.0,-2085.0,460.0,6.616287202625191,0.0021591513596395154,0.0014602040891617293,,27.0,1087.0,1114.0,0.0,0.0,0.0,3.0,0.0,0.0
2020-03-28,202013,ND,38,-4707.0,-491.0,77.0,-1350.0,-3413.0,660.0,3.5773938144459914,0.0017523547266639545,0.0010226593570379769,,55.0,1668.0,1723.0,0.0,0.0,31.0,13.0,1.0,1.0
2020-04-04,202014,ND,38,-4845.0,-902.0,-505.0,-1838.0,-4131.0,728.0,1.5492374625211494,0.001721062677973527,0.0006825107541559371,,103.0,3212.0,3315.0,0.0,0.0,262.0,14.0,2.0,3.0
2020-04-11,202015,ND,38,-2414.0,-475.0,-402.0,-1974.0,-4790.0,692.0,0.2859437276455529,0.0012986200206527526,0.0005659305388514635,,107.0,3766.0,3873.0,0.0,0.0,642.0,6.0,4.0,7.0
2020-04-18,202016,ND,38,-2121.0,-806.0,-466.0,-1980.0,-4595.0,719.0,7.652045194159306e-05,0.001032637606784116,0.00043975828051560933,,235.0,2648.0,2883.0,0.0,0.0,1046.0,11.0,2.0,9.0
2020-04-25,202017,ND,38,-1672.0,-456.0,-37.0,-1666.0,-4103.0,679.0,0.0,0.0006101949494633412,0.00029513978558094576,,275.0,6112.0,6387.0,0.0,0.0,1685.0,23.0,7.0,16.0
2020-05-02,202018,ND,38,-1237.0,-215.0,70.0,-1415.0,-3866.0,571.0,0.0,6.258409738085552e-05,-3.689247319761823e-06,,350.0,11847.0,12197.0,0.0,0.0,2972.0,20.0,8.0,24.0
2020-05-09,202019,ND,38,,,,,,,,,,,311.0,12075.0,12386.0,0.0,0.0,4275.0,20.0,11.0,35.0
2020-03-07,202010,OH,39,7954.0,4176.0,5063.0,2569.0,1762.0,-313.0,6.87231206707455,0.051146853584504166,0.0401611463229272,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,OH,39,5663.0,10413.0,6744.0,2049.0,259.0,178.0,6.178218127461983,0.049644835247363635,0.03995307277409263,0.3,13.0,41.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,OH,39,-13684.0,9655.0,3446.0,-1354.0,-11839.0,4297.0,6.2442069561205615,0.04781425039897362,0.029809118343675525,1.3,234.0,90.0,324.0,0.0,0.0,0.0,58.0,3.0,3.0
2020-03-28,202013,OH,39,-24159.0,-6594.0,5407.0,-5598.0,-22774.0,6988.0,3.354488188871034,0.042259911756422686,0.020977060260165725,3.1,1159.0,18872.0,20031.0,0.0,0.0,0.0,286.0,22.0,25.0
2020-04-04,202014,OH,39,-21473.0,-4940.0,7160.0,-6392.0,-24794.0,7052.0,1.3683253542641471,0.04287010670588603,0.018559127566793825,4.3,2333.0,19120.0,21453.0,0.0,0.0,0.0,662.0,77.0,102.0
2020-04-11,202015,OH,39,-17501.0,-3298.0,6622.0,-7163.0,-26315.0,6934.0,0.1985794650703626,0.040460618956723086,0.01614635981966959,3.1,2511.0,16089.0,18600.0,0.0,0.0,0.0,853.0,145.0,247.0
2020-04-18,202016,OH,39,-16602.0,-6484.0,2967.0,-7877.0,-24975.0,7221.0,0.03428538188862396,0.035438245141909436,0.014506120461303484,3.4,3972.0,14598.0,18570.0,0.0,0.0,0.0,660.0,204.0,451.0
2020-04-25,202017,OH,39,-12285.0,-3453.0,7784.0,-6208.0,-23389.0,6507.0,0.036015869918476794,0.0259254623400194,0.011285407551151412,2.6,5365.0,27577.0,32942.0,0.0,0.0,0.0,596.0,260.0,711.0
2020-05-02,202018,OH,39,-9500.0,-746.0,6828.0,-4738.0,-22402.0,5689.0,0.049482490845425324,0.00718152517445317,0.0017870714016926265,,4012.0,30088.0,33836.0,267.0,424.0,0.0,597.0,311.0,1022.0
2020-05-09,202019,OH,39,,,,,,,,,,,4362.0,46489.0,50851.0,1861.0,2793.0,0.0,588.0,309.0,1331.0
2020-03-07,202010,OK,40,6990.0,5160.0,1699.0,1961.0,1102.0,-340.0,9.936223579154486,0.00919986231498576,0.013037062178574328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,202011,OK,40,4690.0,5765.0,268.0,2238.0,-112.0,-61.0,6.993828966531094,0.009059048095878836,0.011975296799946874,,3.0,36.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,202012,OK,40,-3278.0,6239.0,-944.0,443.0,-8539.0,1512.0,5.516996710506308,0.008918233876771911,0.008530277652753285,,49.0,524.0,573.0,0.0,0.0,0.0,10.0,1.0,1.0
2020-03-28,202013,OK,40,-9504.0,465.0,210.0,-2173.0,-12490.0,2225.0,2.5798346200916864,0.0072284632474888125,0.006420028185849525,,324.0,620.0,944.0,0.0,0.0,0.0,116.0,14.0,15.0
2020-04-04,202014,OK,40,-11230.0,-1092.0,-1286.0,-3622.0,-14870.0,2423.0,0.901075910938703,0.0072597552961792405,0.005118461731437552,,782.0,182.0,964.0,0.0,551.0,383.0,190.0,27.0,42.0
2020-04-11,202015,OK,40,-7082.0,-304.0,36.0,-3655.0,-16280.0,2301.0,0.2014693114156665,0.00580467503207435,0.004168111621866907,,709.0,19428.0,20137.0,0.0,833.0,4161.0,130.0,52.0,94.0
2020-04-18,202016,OK,40,-5415.0,-1437.0,-1236.0,-3660.0,-15342.0,2411.0,0.2645579053802982,0.004693807303564164,0.0036685875347711562,,702.0,12176.0,12878.0,0.0,1050.0,7991.0,95.0,42.0,136.0
2020-04-25,202017,OK,40,-3554.0,-134.0,503.0,-2546.0,-14404.0,2243.0,0.1234209023536562,0.0035516475263635506,0.00275217850054232,,623.0,16925.0,17548.0,0.0,1044.0,12588.0,96.0,58.0,194.0
2020-05-02,202018,OK,40,-1242.0,1742.0,1020.0,-1227.0,-13167.0,1785.0,4.7279174333816727e-07,0.0011421597772006133,0.0005460086033247497,,658.0,9913.0,10571.0,0.0,876.0,16307.0,106.0,44.0,238.0
2020-05-09,202019,OK,40,,,,,,,,,,,639.0,31575.0,32214.0,0.0,685.0,20259.0,79.0,32.0,270.0
